sample_id,split,gloss,text,frames,start,end
14_0558,train,انا اب اخ ولد_عم جميع عمل حداده حديد,ابي واخي و ابن عمي جميعهم يعملون بالحداده,525,1595336,1595861
14_0559,train,انا اب عمل رقم سوال وزاره تصليح,ابي يعمل محاسبا في وزاره الصناعه,447,1595861,1596308
14_0560,train,اخ بنت معلم كيمياء سوال ثانوي,اختي معلمه فيزياء فبي الثانويه,376,1596308,1596684
14_0561,train,انا اخ اختيار بنت شباب وجه جميل,اخي اختار شابه جميله,380,1596684,1597064
14_0562,train,انا اخ خاص تخصص تدريب قراءه_شفاه كلام,اخي اخصائي تدريب نطق,383,1597064,1597447
14_0563,train,انا اخ حزين سبب هو مع ذهاب مباراه كره_قدم,اخي حزين لانه لم يذهب معنا لمشاهده مباراه كره القدم,488,1597447,1597935
14_0564,train,انا اخ رسم تصميم علم السعوديه كتاب مدرسه,اخي رسم علم السعوديه في الدفتر المدرسي,435,1597935,1598370
14_0565,train,انا اخ معلم صم,اخي يعمل معلما للاشخاص الصم,314,1598370,1598684
14_0566,train,انا اسره ام اب ثلاث بنت ولد اثنان,اسرتي تتكون من امي و ابي و ثلاث بنات و ولدين,569,1598684,1599253
14_0567,train,انا صلاه خمس وقت اتقان,اصلي الصلوات الخمس في وقتها,255,1599253,1599508
14_0568,train,انا طاعه ام اب,اطيع ابي و امي,216,1599508,1599724
14_0569,train,انا معرفه رياضه فائده جسم,اعلم ان الرياضه مفيده للجسم,299,1599724,1600023
14_0570,train,اسبوع قريب ترفيه حفل ولد_عم,الاسبوع القادم حفله زواج ابن عمي,307,1600023,1600330
14_0571,train,حمايه السعوديه ملاحقه تجاره مخدرات,الامن السعودي يلاحق تجار المخدرات,337,1600330,1600667
14_0572,train,اسبوع_قادم انا طياره سبب عمره احرام,الاسبوع القادم ساسافر لاداء العمره,389,1600667,1601056
14_0573,train,اسبوع_قادم قريب اب وصول الرياض,الاسبوع القادم والدي يصل الي الرياض,319,1601056,1601375
14_0574,train,بنت شخص هو حب لون وردي لون بنفسجي لون اصفر لون فضي,البنت تحب اللون الوردي و البنفسجي و الاصفر و الفضي,544,1601375,1601919
14_0575,train,شخص بنت حب موسيقى,البنت تحب الموسيقى,343,1601919,1602262
14_0576,train,دخان تدخين هو ممنوع قريب بنزين,التدخين ممنوع في محطات الوقود,339,1602262,1602601
14_0577,train,جميع حب سوال شخص ولد كريم,الجميع يحب الشخص الكريم,396,1602601,1602997
14_0578,train,ولد اشخاص السعوديه ملابس غتره عقال,الرجال السعوديون زيهم يتكون من غتره وعقال,428,1602997,1603425
14_0579,train,رحله سعيد جميع سعيد,الرحله ممتعه والجميع سعيد,289,1603425,1603714
14_0580,train,رحمه جميع انسان اشخاص مسلم,الرحمه صفه المسلم,336,1603714,1604050
14_0581,train,الرياض عاصمه السعوديه,الرياض عاصمه السعوديه,306,1604050,1604356
14_0582,train,ضباب حادث,الضباب يسبب حوادث السير,378,1604356,1604734
14_0583,train,طريق منزل امام قريب,الطريق امام بيتي ضيق,335,1604734,1605069
14_0584,train,شخص عمل هو شخص رسم منزل صبغ لون ابيض,العامل يصبغ البيت باللون الاحمر,482,1605069,1605551
14_0585,train,قرد اكل موز,القرد ياكل الموز,291,1605551,1605842
14_0586,train,كتاب فوق تعليق تعليق خزانه ملابس,الكتاب فوق خزانه الملابس,436,1605842,1606278
14_0587,train,لون احمر لون دم,اللون الاحمر هو لون الدم,314,1606278,1606592
14_0588,train,الان ليل غيوم زياده,الليله في غيوم كثيره,277,1606592,1606869
14_0589,train,شرب ري حديقه,الماء يسقي الزرع,293,1606869,1607162
14_0590,train,محامي دعم حق,المحامي يدعم الحق,237,1607162,1607399
14_0591,train,مخدرات انواع سبب مشكله خطر جسم انسان,المخدرات تسبب مشاكل خطره على جسم الانسان,373,1607399,1607772
14_0592,train,بنت خوف سوال ثعبان,المراه تخاف من الثعبان,301,1607772,1608073
14_0593,train,معلم هو تعليم مدرسه اشخاص سوال مكان مدرسه,المعلم يعلم الطلبه في المدرسه,371,1608073,1608444
14_0594,train,ملك السعوديه زياره سوال فرنسا,الملك السعودي يزور فرنسا,329,1608444,1608773
14_0595,train,انسان سعيد سبب اجازه عيد ذبح,الناس سعداء بسبب عيد الاضحى,298,1608773,1609071
14_0596,train,انسان جميع ابتسامه سبب قريب شهر رمضان,الناس فرحين جداً بسبب قرب شهر رمضان,356,1609071,1609427
14_0597,train,شخص ولد شراء زهره تقديم ام,الولد اشترى باقه زهور و قدمها لامه,341,1609427,1609768
14_0598,train,شخص ولد هو حب لون اسود لون رمادي لون ذهبي ازرق بني,الولد يحب اللون الاسود و الرمادي و الذهبي و الازرق و البني,635,1609768,1610403
14_0599,train,الان صيف اكل مكرونه كوسا دجاج,اليوم الظهر وجبه الغداء مكرونه و كوسا و دجاج,519,1610403,1610922
14_0600,train,الان عم زياره عوده منزل,اليوم عمي سيقوم بزيارتنا,312,1610922,1611234
14_0601,train,الان مدرسه معرفه رياضه فائده جسم,اليوم في المدرسه تعلمت الرياضه مفيده للجسم,410,1611234,1611644
14_0602,train,جد هو حب لون احمر شديد,اما جدي فيحب اللون الاحمر الشديد,300,1611644,1611944
14_0603,train,انا ام قدره وجه قدره عالم,امي اجمل امراه في العالم,297,1611944,1612241
14_0604,train,انا ام شراء متر عشرين م ت ر قماش,امي اشترت عشرين مترا قماشا,386,1612241,1612627
14_0605,train,انا ام خلط صيف اكل خلط سوال تقطيع رز سوال دجاج شواء,امي اعدت غداء اليوم وهو ملوخيه و رز و دجاج مشوي,541,1612627,1613168
14_0606,train,انا حب السعوديه عربيه جميع,انا احب السعوديه و الامه العربيه,278,1613168,1613446
14_0607,train,انا رغبه ذهاب سوال وقت سبع ربع,انا ارغب بالذهاب الساعه سبعه و ربع,352,1613446,1613798
14_0608,train,انا رغبه ذهاب طياره موقع فرنسا,انا ارغب بالسفر لفرنسا,371,1613798,1614169
14_0609,train,انا شرب ماء نظيف,انا اشرب الماء النظيف,257,1614169,1614426
14_0610,train,انا زكام اسبوع واحد,انا اصبت بالزكام لاسبوع واحد فقط,302,1614426,1614728
14_0611,train,انا عمل عشر_ساعات كل_يوم تعب,انا اعمل عشره ساعات يوميا و هذا متعب للغايه,415,1614728,1615143
14_0612,train,انا الان ذهاب سوال شراء صيدليه,انا اليوم اذهب لاشتري من الصيدليه,298,1615143,1615441
14_0613,train,انا ماضي مشاهده قرد جميل,انا امس شاهدت قرد حلو,340,1615441,1615781
14_0614,train,انا مساعده شخص كفيف,انا ساعدت الشخص الكفيف,314,1615781,1616095
14_0615,train,انا سعيد سبب زواج صديق ع ل ي انا لا,انا سعيد السبب زواج صديقي علي,382,1616095,1616477
14_0616,train,انا زواج ابن بنت عمر اربع_عشر سن ولد هو عمر احد_عشر سن,انا متزوجه وعندي بنت عمرها اربعه عشر سنه وولد عمره احد عشر سنه,688,1616477,1617165
14_0617,train,انا مفلس مال لا_يوجد راتب قليل شهر لا_يوجد,انا مفلس السبب الراتب لم استلمه,365,1617165,1617530
14_0618,train,انا خال مع ذهاب زهره,انا وخالي ذاهبان الي الحديقه,303,1617530,1617833
14_0619,train,هو تفضل ذهاب مسجد خطوات يمين,انت ادخل المسجد بقدمك اليمنى,398,1617833,1618231
14_0620,train,هو مدرسه تركيز سبب بعد ج اختبار قدره,انت ادرس بتركيز حتى تجيب على الامتحان جيدا,435,1618231,1618666
14_0621,train,هو شراء حمص فلافل,انت اشتري حمص وفلافل,330,1618666,1618996
14_0622,train,هو ماضي مشاهده تلفاز فيلم سينما هو,انت امس هل شاهدت تلفزيون فيلم,308,1618996,1619304
14_0623,train,هو خبير لغه اشاره ماشاءلله,انت خبير لغه اشاره ماشاءالله,257,1619304,1619561
14_0624,train,انت كذب كثير هو,انت كذاب كثير,209,1619561,1619770
14_0625,train,انسحاب تدريب دوره لغه اشاره موقع شرطه,انهيت دوره بلغه الاشاره في معهد الشرطه,435,1619770,1620205
14_0626,train,تفضل منزل جار,اهلا وسهلا بجارنا,202,1620205,1620407
14_0627,train,جميع تعب اعاقه,الجميع متعبين و منهكين,267,1620407,1620674
14_0628,train,انا مشاركه مع اخ,اشارك اخي,194,1620674,1620868
14_0629,train,ماضي انا ذهاب شركه اتصالات,بالامس ذهبت لشركه الاتصالات,220,1620868,1621088
14_0630,train,ماضي زياره تفضل منزل,بالامس زارنا ضيف,303,1621088,1621391
14_0631,train,ليل سياحه ممنوع,بالليل التجول ممنوع,241,1621391,1621632
14_0632,train,بعد اكل انتهاء انسحاب وجوب موقع نظيف سرعه,بعد اكل الطعام والانتهاء منه يجب تنظيف المكان بسرعه,512,1621632,1622144
14_0633,train,بعد اسبوع اثنان اب وصول الرياض,بعد اسبوعين يصل والدي الى الرياض,336,1622144,1622480
14_0634,train,منزل انا امام مسجد,بيتي امام المسجد,253,1622480,1622733
14_0635,train,تذكره كاس عالم مال سوال,تذكره كاس العالم ثمنها كم,294,1622733,1623027
14_0636,train,جد خلف مساعده قطف حبه اسود زيتون,جدي ساعدني في قطف اشجار الزيتون,343,1623027,1623370
14_0637,train,جد انا اخ سعيد سبب اب وصول صحه,جدي واخوتي سعداء بعوده ابي من السفر,431,1623370,1623801
14_0638,train,خال رئيس جمعيه صم سوال المغرب,خالي رئيس جمعيه الصم في المغرب,343,1623801,1624144
14_0639,train,خال زهره حديقه زهره,خالي يزرع الشجر,284,1624144,1624428
14_0640,train,داخل سياحه ممنوع اكل عصير انواع,داخل المعرض يمنع الاكل و الشرب,367,1624428,1624795
14_0641,train,انا مشاهده منزل جميل الرياض لون اصفر باب لون اسود,رايت بيتا جميلا في الرياض لونه اصفر والباب لونه اسود,644,1624795,1625439
14_0642,train,شخص ولد مسعف مستشفى احمر مساعده انسان,رجل الاسعاف يساعد الناس,357,1625439,1625796
14_0643,train,انا سعيد عمل مع صم,سعيده بالعمل مع الصم,257,1625796,1626053
